"","confirmed","deaths","recovered","latitude","longitude","date"
"251",0.01625216526752,0.00036213462957738,0.012961489039702,-38.4161,-63.6167,2020-09-28
"252",0.0165550566225014,0.000371259352447635,0.0131669526270909,-38.4161,-63.6167,2020-09-29
"253",0.0168785123159711,0.00038065377156036,0.0133644601753268,-38.4161,-63.6167,2020-09-30
"254",0.0171931804068736,0.000455966447270272,0.0135553826403091,-38.4161,-63.6167,2020-10-01
"255",0.0175232661329708,0.000462956074887634,0.0138110322034844,-38.4161,-63.6167,2020-10-02
"256",0.0177733869231754,0.000467361113514654,0.0140717160965191,-38.4161,-63.6167,2020-10-03
"257",0.0179457228221141,0.000472372968687232,0.0143090038405194,-38.4161,-63.6167,2020-10-04
"258",0.0181983832519353,0.000482486577779879,0.0145864538499611,-38.4161,-63.6167,2020-10-05
"259",0.0185296601364366,0.000490554990367124,0.0148394064507116,-38.4161,-63.6167,2020-10-06
"260",0.0188993013114294,0.000499522390429271,0.0150743343525903,-38.4161,-63.6167,2020-10-07
"261",0.0192466251223578,0.000510400138875585,0.0153916544565439,-38.4161,-63.6167,2020-10-08
"262",0.0195859704194464,0.000521974602614948,0.0156680256810156,-38.4161,-63.6167,2020-10-09
"263",0.0198649711822823,0.000529975591141575,0.015944981247346,-38.4161,-63.6167,2020-10-10
"264",0.0200969998495544,0.000536425826273997,0.0162127896161193,-38.4161,-63.6167,2020-10-11
"265",0.0203110487673286,0.000543572776699467,0.0164645510584656,-38.4161,-63.6167,2020-10-12
"266",0.0206100744761679,0.000552248005832271,0.0166814992108463,-38.4161,-63.6167,2020-10-13
"267",0.0209456665005488,0.000560091671550791,0.0168817711455676,-38.4161,-63.6167,2020-10-14
"268",0.0213298937473219,0.000569553514724134,0.0171899665266509,-38.4161,-63.6167,2020-10-15
"269",0.0217017599163151,0.000578116370422575,0.0174965662049662,-38.4161,-63.6167,2020-10-16
"270",0.0220053929359632,0.000586746650181634,0.017781387911702,-38.4161,-63.6167,2020-10-17
"271",0.0222427481040242,0.000590342600081242,0.0180688616314888,-38.4161,-63.6167,2020-10-18
"272",0.0225345144890036,0.000600433734487016,0.0180688616314888,-38.4161,-63.6167,2020-10-19
"273",0.0229016834484404,0.000609064014246075,0.0186460565397496,-38.4161,-63.6167,2020-10-20
"274",0.0233135545600668,0.000618480908045673,0.0188904238101148,-38.4161,-63.6167,2020-10-21
"275",0.0236804538232611,0.000628324820895849,0.0191451519111283,-38.4161,-63.6167,2020-10-22
"276",0.0240337109515239,0.00063688767659429,0.0194786987390038,-38.4161,-63.6167,2020-10-23
"277",0.0243026880040145,0.000643068215484241,0.0198027387743322,-38.4161,-63.6167,2020-10-24
"278",0.0245106462816462,0.000649428551869173,0.0201107768326073,-38.4161,-63.6167,2020-10-25
"279",0.0247738698142975,0.000658530800052555,0.0204426605336542,-38.4161,-63.6167,2020-10-26
"280",0.0250954376340699,0.000668172440720878,0.0207069179019017,-38.4161,-63.6167,2020-10-27
"281",0.0254083751740833,0.000675836308944417,0.0209272372573133,-38.4161,-63.6167,2020-10-28
"282",0.0257065468448214,0.000684174417774133,0.0212640653894722,-38.4161,-63.6167,2020-10-29
"283",0.0260072356804892,0.000692040558179525,0.0216004440278936,-38.4161,-63.6167,2020-10-30
"284",0.0262262515040622,0.00069676024242276,0.0218889740579634,-38.4161,-63.6167,2020-10-31
"285",0.0263747867096029,0.000699861749211172,0.0221446685705124,-38.4161,-63.6167,2020-11-01
"286",0.0265904987542056,0.000710717022970613,0.0224300970937937,-38.4161,-63.6167,2020-11-02
"287",0.0268634538262727,0.000720358663638937,0.0226832070173524,-38.4161,-63.6167,2020-11-03
"288",0.0271028541908391,0.00073087681709529,0.0228712976717888,-38.4161,-63.6167,2020-11-04
"289",0.0273523232151244,0.000736405590065937,0.0231520065108269,-38.4161,-63.6167,2020-11-05
"290",0.0276172098746043,0.00074472122420878,0.0234239502219847,-38.4161,-63.6167,2020-11-06
